17_10_,18_04_,18_02_,17_11_,18_03_,17_09_,17_12_,17_08_,18_05_,Average Performance (Whole Season),Median Performance (Whole Season),time
2.5416666666666665,6.083333333333334,6.916666666666666,3.6666666666666665,6.666666666666667,8.75,8.0,7.666666666666667,0.611111111111111,5.655864197530865,6.375,46
2.8333333333333335,6.583333333333334,7.0,3.6666666666666665,6.833333333333333,9.083333333333332,8.222222222222221,7.416666666666666,0.0,5.737654320987654,6.708333333333334,47
3.0,7.0,7.166666666666667,3.3750000000000004,7.25,9.166666666666666,8.416666666666668,7.083333333333334,-0.3333333333333333,5.791666666666666,7.041666666666667,48
3.1666666666666665,7.277777777777778,6.933333333333333,3.5,7.916666666666666,9.444444444444445,8.25,6.833333333333333,-0.6666666666666666,5.850617283950617,6.883333333333333,49
3.3333333333333335,7.166666666666667,6.5,4.0,8.125,9.777777777777779,8.222222222222221,6.5,-0.611111111111111,5.890432098765432,6.5,50
3.738095238095238,6.833333333333333,6.5,4.333333333333333,7.833333333333333,9.833333333333334,8.75,5.611111111111112,-0.5,5.881393298059965,6.190696649029983,51
3.166666666666667,6.666666666666667,6.916666666666666,4.444444444444444,7.791666666666667,10.166666666666666,9.666666666666668,4.944444444444444,-0.3333333333333333,5.936728395061728,6.301697530864198,52
3.0,6.5,7.458333333333333,4.333333333333333,7.583333333333334,10.75,10.222222222222221,5.166666666666667,-0.4444444444444444,6.063271604938272,6.281635802469136,53
2.8333333333333335,6.583333333333334,7.833333333333333,4.333333333333333,7.0,10.833333333333334,9.944444444444443,5.625,-0.5,6.054012345679013,6.318672839506173,54
3.0,6.666666666666667,8.166666666666668,4.5,6.5,10.666666666666666,9.333333333333334,5.875,-0.6666666666666666,6.00462962962963,6.252314814814815,55
3.3333333333333335,6.888888888888888,8.583333333333332,5.166666666666666,6.222222222222222,10.416666666666668,9.166666666666666,6.416666666666666,-0.8333333333333334,6.151234567901234,6.319444444444445,56
3.583333333333333,7.0,8.666666666666666,5.583333333333334,6.2,10.166666666666666,9.416666666666668,6.555555555555556,-0.625,6.283024691358024,6.41929012345679,57
4.083333333333333,,8.416666666666668,5.588888888888889,6.25,9.71111111111111,9.822222222222223,6.55,-0.11111111111111112,6.288888888888889,6.288888888888889,58
4.972222222222222,,8.041666666666666,,,,,,0.3333333333333333,4.449074074074074,4.710648148148149,59
,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,60
